Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
io.nadron.handlers.netty.LoginProtocol$DefaultNadProtocol,io.netty.handler.codec.LengthFieldPrepender,1,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.TextWebsocketDecoder,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginProtocol$DefaultNadProtocol,io.nadron.handlers.netty.LoginProtocol,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.service.impl.SimpleLookupService,io.nadron.app.Game,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultEvent,io.nadron.event.Event,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultSessionEventHandler,io.nadron.app.GameRoom,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  sendBroadcast ]
io.nadron.app.impl.DefaultSession,io.nadron.event.Event,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.protocols.impl.MessageBufferProtocol,io.nadron.handlers.netty.MessageBufferEventDecoder,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,java.net.InetSocketAddress,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.server.netty.UDPChannelInitializer,io.netty.channel.ChannelInitializer,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession,io.nadron.app.GameRoom,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.Agent,org.jetlang.channels.Channel,1,0,0,0,0,0,0,1,0,0,0,[  ],2,[  subscribe publish ]
io.nadron.server.netty.NettyTCPServer,io.netty.channel.EventLoopGroup,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.MessageBufferEventEncoder,io.nadron.communication.MessageBuffer,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getNativeBuffer ]
io.nadron.server.netty.ServerManagerImpl,io.nadron.server.netty.AbstractNettyServer,0,0,0,0,0,1,0,0,1,1,0,[  ],2,[  startServer stopServer ]
io.nadron.event.impl.ExecutorEventDispatcher,io.nadron.event.EventHandler,0,0,0,0,1,1,0,0,1,1,0,[  ],1,[  getEventType ]
io.nadron.handlers.netty.WebSocketLoginHandler,java.net.SocketAddress,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.concurrent.JetlangActor,org.jetlang.channels.MemoryChannel,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.MessageBufferEventDecoder,io.nadron.event.Event,0,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultConnectEvent,io.nadron.event.impl.DefaultEvent,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.UDPChannelInitializer,io.netty.channel.Channel,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.server.netty.AbstractNettyServer,io.nadron.service.GameAdminService,0,0,0,1,1,0,0,1,1,0,0,[  ],1,[  shutdown ]
io.nadron.handlers.netty.DefaultToServerHandler,org.slf4j.LoggerFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLogger ],0,[  ]
io.nadron.server.netty.AbstractNettyServer,java.net.InetSocketAddress,1,0,0,1,1,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.JavaObjectToAMF3Encoder,flex.messaging.io.SerializationContext,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.protocols.impl.MessageBufferProtocol,io.nadron.handlers.netty.MessageBufferEventEncoder,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyTCPServer,io.netty.channel.group.ChannelGroup,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  add ]
io.nadron.app.impl.Sessions,io.nadron.app.SessionFactory,0,0,1,0,0,0,0,1,0,0,0,[  ],0,[  ]
io.nadron.protocols.AbstractNettyProtocol,io.nadron.app.PlayerSession,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.FlashPolicyServerHandler,io.netty.channel.ChannelFutureListener,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.TextWebsocketDecoder,io.netty.handler.codec.MessageToMessageDecoder,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.FlashPolicyServerChannelInitalizer,io.netty.channel.ChannelInitializer,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.LaneStrategy$LaneStrategies$1,io.nadron.concurrent.LaneStrategy$LaneStrategies,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.DefaultToServerHandler,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.communication.NettyMessageBuffer,io.netty.buffer.Unpooled,1,0,0,0,0,0,0,0,0,0,1,[  buffer ],0,[  ]
io.nadron.handlers.netty.LoginHandler,org.slf4j.Logger,1,0,0,1,0,0,0,1,0,0,0,[  ],3,[  trace debug error ]
io.nadron.handlers.netty.LoginProtocol,io.netty.buffer.ByteBuf,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.DefaultPlayerSession,io.nadron.app.impl.DefaultPlayerSession$PlayerSessionBuilder,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultSessionEventHandler,io.nadron.communication.DeliveryGuaranty$DeliveryGuarantyOptions,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getGuaranty ]
io.nadron.app.PlayerSession,io.nadron.app.Player,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.protocols.impl.ChannelBufferProtocol,io.netty.handler.codec.LengthFieldPrepender,1,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.communication.NettyTCPMessageSender,io.nadron.event.Events,0,0,0,0,0,0,0,0,0,0,1,[  event ],0,[  ]
io.nadron.handlers.netty.UDPEventEncoder,io.netty.channel.socket.DatagramPacket,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.service.impl.GameStateManager,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.impl.EventDispatchers,io.nadron.app.GameRoom,0,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.SessionEventHandler,io.nadron.app.Session,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.service.impl.ReconnectSessionRegistry,io.nadron.service.TaskManagerService,0,0,0,1,1,0,0,1,1,0,0,[  ],1,[  schedule ]
io.nadron.event.impl.DefaultSessionEventHandler,io.nadron.event.SessionEventHandler,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.Fibers,io.nadron.concurrent.Lane,0,0,0,0,0,1,0,0,1,0,0,[  ],1,[  getUnderlyingLane ]
io.nadron.server.netty.NettyUDPServer,io.nadron.server.Server$TransmissionProtocol,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.protocols.impl.ChannelBufferProtocol,io.nadron.handlers.netty.DefaultToServerHandler,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.service.impl.GameStateManager,io.nadron.service.GameStateManagerService,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.communication.NettyUDPMessageSender,java.net.InetSocketAddress,1,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
io.nadron.handlers.netty.FlashPolicyServerHandler,io.netty.channel.ChannelHandlerContext,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  channel ]
io.nadron.handlers.netty.TextWebsocketEncoder,io.netty.channel.ChannelHandlerContext,1,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.nadron.event.Events,0,0,0,0,0,0,0,0,0,0,1,[  event ],0,[  ]
io.nadron.app.impl.DefaultPlayerSession,io.nadron.app.PlayerSession,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyTCPServer,io.netty.channel.Channel,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.ProtocolMultiplexerDecoder,io.netty.buffer.ByteBuf,1,0,0,0,1,1,0,0,1,0,0,[  ],4,[  readerIndex readableBytes clear getBytes ]
io.nadron.handlers.netty.ProtocolMultiplexerDecoder,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession,io.nadron.event.EventDispatcher,0,0,0,0,0,0,0,0,0,0,0,[  ],2,[  addHandler removeHandlersForSession ]
io.nadron.handlers.netty.WebSocketLoginHandler$1,io.nadron.event.Events,0,0,0,0,0,0,0,0,0,0,1,[  event ],0,[  ]
io.nadron.server.netty.AbstractNettyServer,io.netty.channel.EventLoopGroup,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.service.TaskManagerService,io.nadron.app.Task,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,flex.messaging.io.SerializationContext,1,0,0,0,0,0,0,0,1,0,1,[  getSerializationContext ],0,[  ]
io.nadron.communication.NettyUDPMessageSender,io.nadron.service.SessionRegistryService,0,0,0,0,0,1,0,1,1,0,0,[  ],2,[  removeSession getSession ]
io.nadron.handlers.netty.FlashPolicyServerDecoder,io.netty.handler.codec.ReplayingDecoder,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.DefaultSession$SessionBuilder,io.nadron.app.impl.DefaultSession,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultSessionEventHandler,io.nadron.event.NetworkEvent,0,0,0,0,1,0,0,0,1,1,0,[  ],2,[  setDeliveryGuaranty getDeliveryGuaranty ]
io.nadron.event.impl.EventDispatchers,io.nadron.concurrent.Fibers,0,0,0,0,0,0,0,0,0,0,1,[  pooledFiber ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.nadron.app.Player,0,0,0,1,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.app.impl.DefaultSession$SessionBuilder,io.nadron.event.EventDispatcher,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession$GameRoomSessionBuilder,io.nadron.concurrent.LaneStrategy$LaneStrategies,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.AbstractNettyServer,io.netty.channel.ChannelInitializer,1,0,0,0,0,1,0,1,1,0,0,[  ],0,[  ]
io.nadron.server.netty.FlashPolicyServerChannelInitalizer,io.netty.channel.Channel,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultSessionEventHandler,org.slf4j.Logger,1,0,0,0,0,0,0,1,0,0,0,[  ],3,[  warn trace debug ]
io.nadron.concurrent.Lanes,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.TextWebsocketDecoder,org.codehaus.jackson.map.ObjectMapper,1,0,0,1,1,0,0,1,1,0,0,[  ],1,[  readValue ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.nadron.app.Session$Status,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.Lanes,io.nadron.concurrent.DefaultLane,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.server.netty.ProtocolMultiplexerChannelInitializer,io.netty.channel.ChannelInitializer,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.NetworkEventListener,io.nadron.event.Event,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyUDPServer,io.netty.channel.ChannelInitializer,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
io.nadron.service.impl.SimpleGameAdminService,io.nadron.service.GameAdminService,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.ExecutorEventDispatcher$2,io.nadron.event.impl.ExecutorEventDispatcher,0,0,0,0,1,0,0,1,0,0,2,[  access$200 access$100 ],0,[  ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.nadron.handlers.netty.WebSocketLoginHandler$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.communication.MessageSender$Fast,io.nadron.communication.MessageSender,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.netty.channel.Channel,1,0,0,0,1,0,0,0,1,0,0,[  ],2,[  remoteAddress writeAndFlush ]
io.nadron.communication.MessageSender,io.nadron.communication.DeliveryGuaranty,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.AbstractNettyServer,io.netty.util.concurrent.GlobalEventExecutor,1,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.netty.handler.codec.http.websocketx.TextWebSocketFrame,1,0,0,1,1,0,1,0,1,1,0,[  ],1,[  text ]
io.nadron.communication.NettyUDPMessageSender,io.nadron.communication.NettyUDPMessageSender$EventContextImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyUDPServer,org.slf4j.LoggerFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLogger ],0,[  ]
io.nadron.handlers.netty.JavaObjectToAMF3Encoder,io.netty.handler.codec.MessageToByteEncoder,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.communication.NettyUDPMessageSender,io.nadron.app.Session,0,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.event.impl.SessionMessageHandler,io.nadron.event.SessionEventHandler,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,io.netty.buffer.ByteBuf,1,0,0,0,1,1,0,0,1,1,0,[  ],3,[  array readableBytes readBytes ]
io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,org.slf4j.LoggerFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLogger ],0,[  ]
io.nadron.handlers.netty.WebSocketLoginHandler,io.netty.channel.ChannelHandlerContext,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  channel ]
io.nadron.app.Player,io.nadron.app.PlayerSession,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.ExecutorEventDispatcher,io.nadron.event.EventDispatcher,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.JavaObjectToAMF3Encoder,org.slf4j.LoggerFactory,1,0,0,0,0,0,0,0,0,0,1,[  getLogger ],0,[  ]
io.nadron.event.JetlangDisposable,org.jetlang.core.Disposable,1,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.DefaultEventContext,io.nadron.event.EventContext,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.TextWebsocketDecoder,io.netty.handler.codec.http.websocketx.TextWebSocketFrame,1,0,0,0,0,1,0,0,1,1,0,[  ],1,[  text ]
io.nadron.server.netty.NettyTCPServer,io.netty.channel.ChannelOption,1,0,0,0,0,1,0,0,1,1,0,[  ],0,[  ]
io.nadron.handlers.netty.MessageBufferEventEncoder,io.netty.handler.codec.MessageToMessageEncoder,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.Agent$1,org.jetlang.core.Callback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.SessionEventHandler,io.nadron.event.EventHandler,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.JetlangEventDispatcher$1,io.nadron.event.EventHandler,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  getEventType ]
io.nadron.app.impl.DefaultPlayerSession,io.nadron.protocols.Protocol,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.nadron.server.netty.AbstractNettyServer,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.nadron.util.SimpleCredentials,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession,io.nadron.app.impl.DefaultSession,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.ManagedExecutor$1,io.nadron.concurrent.ManagedExecutor,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession$GameRoomSessionBuilder,io.nadron.protocols.Protocol,0,0,0,0,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.util.NettyUtils,java.net.InetSocketAddress,1,0,0,1,1,0,1,0,1,0,0,[  ],2,[  getPort getHostName ]
io.nadron.communication.NettyUDPMessageSender,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.protocols.impl.AMF3Protocol,io.netty.channel.ChannelPipeline,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  addLast ]
io.nadron.handlers.netty.FlashPolicyServerHandler,io.netty.buffer.ByteBuf,1,0,0,1,0,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyUDPServer,io.nadron.server.Server$TRANSMISSION_PROTOCOL,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.ExecutorEventDispatcher,io.nadron.event.impl.ExecutorEventDispatcher$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.netty.channel.ChannelPipeline,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
io.nadron.app.GameRoom,io.nadron.app.PlayerSession,0,0,0,1,1,1,0,0,0,0,0,[  ],0,[  ]
io.nadron.communication.NettyTCPMessageSender,io.netty.channel.ChannelFuture,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  addListener ]
io.nadron.service.impl.ReconnectSessionRegistry,io.nadron.service.impl.ReconnectSessionRegistry$ClearSessionTask,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.app.Session,io.nadron.app.Session$Status,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.Events,io.nadron.event.impl.DefaultEvent,0,0,0,0,0,0,1,0,1,0,0,[  ],4,[  setSource setEventContext setTimeStamp setType ]
io.nadron.app.impl.SimpleGame,io.nadron.app.Game,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.SessionFactory,io.nadron.app.PlayerSession,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.communication.NettyMessageBuffer,io.nadron.communication.MessageBuffer,0,0,1,0,0,1,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.ExecutorEventDispatcher,io.nadron.event.SessionEventHandler,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getSession ]
io.nadron.event.impl.DefaultSessionEventHandler,io.nadron.event.Event,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  getType ]
io.nadron.protocols.impl.AMF3Protocol,io.nadron.util.NettyUtils,0,0,0,0,0,0,0,0,0,0,1,[  getPipeLineOfConnection ],0,[  ]
io.nadron.event.impl.DefaultNetworkEvent,io.nadron.communication.DeliveryGuaranty,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
io.nadron.server.netty.NettyUDPServer,io.netty.channel.group.ChannelGroup,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  add ]
io.nadron.protocols.impl.AMF3Protocol,io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,0,0,0,1,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.nadron.event.Event,0,0,0,0,1,0,0,0,1,1,0,[  ],2,[  getType getSource ]
io.nadron.handlers.netty.FlashPolicyServerHandler,io.netty.channel.SimpleChannelInboundHandler,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.service.GameAdminService,io.nadron.app.GameRoom,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.NetworkEventListener,io.nadron.app.Session,0,0,0,1,1,0,0,1,1,0,0,[  ],1,[  onEvent ]
io.nadron.concurrent.JetlangActor$1,io.nadron.concurrent.JetlangActor,0,0,0,0,1,0,0,1,1,0,0,[  ],1,[  act ]
io.nadron.app.impl.DefaultPlayerSession$PlayerSessionBuilder,io.nadron.app.PlayerSession,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.app.impl.GameRoomSession$GameRoomSessionBuilder,io.nadron.app.PlayerSession,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,io.nadron.convert.flex.AMFDeSerializer,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  fromAmf ]
io.nadron.service.impl.SimpleLookupService,io.nadron.service.LookupService,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.Events,io.nadron.event.impl.DefaultConnectEvent,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.StateAware,io.nadron.service.GameStateManagerService,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.handlers.netty.LoginHandler,io.nadron.app.Session$Status,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.protocols.impl.MessageBufferProtocol,io.netty.channel.ChannelPipeline,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  addLast ]
io.nadron.handlers.netty.TextWebsocketEncoder,io.netty.handler.codec.http.websocketx.TextWebSocketFrame,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
io.nadron.service.impl.SimpleTaskManagerService,io.nadron.app.Task,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  setId ]
io.nadron.handlers.netty.AMF3ToJavaObjectDecoder,io.nadron.convert.Transform,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
io.nadron.event.impl.JetlangEventDispatcher$2,io.nadron.event.EventHandler,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  onEvent ]
io.nadron.server.netty.FlashPolicyServerChannelInitalizer,io.netty.channel.socket.SocketChannel,1,0,0,0,1,0,0,0,1,1,0,[  ],1,[  pipeline ]
io.nadron.event.impl.EventDispatchers,io.nadron.event.EventDispatcher,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
io.nadron.concurrent.LaneStrategy$LaneStrategies,io.nadron.concurrent.LaneStrategy$LaneStrategies$2,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
